UNITO|YEAR|MONTH|UNAME|PROV|UTMQD|UTMEST|UTMNO|VCMR|CTZ|SERV|MISSION|CNTRY|UTYPE|CTLHQ|STATN|DIAID|CORDS|UNTYPE|RESERVED
V60900|71|01|42D RGR BN                    |440|WR|795|830|03|4|W|  |VS|C01|41ST RG GP          |PHUNG HIEP     |                 |             |18AAA|            
V60900|71|02|42D RGR BN                    |433|WS|992|552|02|4|W|  |VS|C01|41ST RNGR GP        |MY AN          |                 |             |18AAA|            
V60900|71|03|42D RGR BN                    |442|VQ|990|670|03|4|W|  |VS|C01|41ST RGR GP         |MY AN          |                 |             |18AAA|            
V60900|71|04|42D RGR BN                    |442|VQ|990|670|03|4|W|  |VS|C01|41ST RGR GP         |MY AN          |                 |             |18AAA|            
V60900|71|05|42D RGR BN                    |442|VQ|990|670|03|4|W|  |VS|C01|41ST RGR GP         |MY AN          |                 |             |18AAA|            
V60900|71|06|42D RGR BN                    |442|VQ|990|670|03|4|W|  |VS|C01|41ST RGR GP         |MY AN          |                 |             |18AAA|            
V60900|71|07|42D RGR BN                    |442|VQ|959|907|03|4|W|  |VS|C01|41ST RGR GP         |CAI NUOC       |                 |             |18AAA|            
V60900|71|08|42D RGR BN                    |442|VQ|959|907|03|4|W|  |VS|C01|41ST RGR GP         |CAI NUOC       |                 |             |18AAA|            
V60900|71|09|42D RGR BN                    |442|VQ|959|907|03|4|W|  |VS|C01|41ST RGR GP         |CAI NUOC       |                 |             |18AAA|            
V60900|71|10|42D RGR BN                    |440|WS|830|045|03|4|W|  |VS|C01|41ST RGR GP         |CAN THO        |                 |             |18AAA|            
V60900|71|11|42D RGR BN                    |470|XT|114|201|00|4|W|  |VS|C01|41ST RGR GP         |CHI PHU        |                 |             |18AAA|            
V60900|71|12|42D RGR BN                    |440|WS|850|095|03|4|W|  |VS|C01|41ST RGR GP         |CAN THO        |                 |             |18AAA|            
V60900|72|01|42D RGR BN                    |470|WT|238|245|00|4|W|  |VS|C01|41ST RGR GP         |               |                 |             |18AAA|            
V60900|72|02|42D RGR BN                    |470|WT|060|180|00|4|W|  |VS|C01|4TH RGR GP          |               |                 |             |18AAA|            
V60900|72|03|42D RGR BN                    |470|WT|060|180|00|4|W|  |VS|C01|4TH RGR GP          |               |                 |             |18AAA|            
V60900|72|04|42D RGR BN                    |470|WT|310|430|00|4|W|  |VS|C01|41ST RGR GP         |               |                 |             |18AAA|            
V61000|66|10|43D RGR BN                    |325|XT|595|213|02|3|W|  |VS|C01|TNG CTR             |TRUNG HOA TC   |                 |             |18AAA|            
V61000|66|11|43D RGR BN                    |436|XS|040|339|03|4|W|  |VS|C01|9TH DIV             |VINH LONG      |                 |             |18AAA|            
V61000|66|12|43D RGR BN                    |436|XS|040|339|03|4|W|  |VS|C01|9TH DIV             |VINH LONG      |                 |             |18AAA|            
V61000|67|01|43D RGR BN                    |436|XS|040|339|03|4|W|  |VS|C01|9TH DIV             |VINH LONG      |                 |             |18AAA|            
V61000|67|02|43D RGR BN                    |436|XS|040|339|03|4|W|  |VS|C01|9TH DIV             |VINH LONG      |                 |             |18AAA|            
V61000|67|03|43D RGR BN                    |436|XS|065|327|03|4|W|  |VS|C01|9TH DIV             |VINH LONG      |                 |             |18AAA|            
V61000|67|04|43D RGR BN                    |436|XS|040|339|03|4|W|  |VS|C01|9TH DIV             |VINH LONG      |                 |             |18AAA|            
V61000|67|05|43D RGR BN                    |436|XS|040|339|03|4|W|  |VS|C01|9TH DIV             |VINH LONG      |                 |             |18AAA|            
V61000|67|06|43D RGR BN                    |436|XS|040|339|03|4|W|  |VS|C01|9TH DIV             |VINH LONG      |                 |             |18AAA|            
V61000|67|07|43D RGR BN                    |436|XS|040|339|03|4|W|  |VS|C01|9TH DIV             |VINH LONG      |                 |             |18AAA|            
V61000|67|08|43D RGR BN                    |436|XS|040|339|03|4|W|  |VS|C01|9TH DIV             |VINH LONG      |                 |             |18AAA|            
V61000|67|09|43D RGR BN                    |436|XS|040|339|03|4|W|  |VS|C01|9TH DIV             |VINH LONG      |                 |             |18AAA|            
V61000|67|10|43D RGR BN                    |436|XS|040|339|03|4|W|  |VS|C01|9TH DIV             |VINH LONG      |                 |             |18AAA|            
V61000|67|11|43D RGR BN                    |436|XS|040|399|03|4|W|  |VS|C01|9TH DIV             |VINH LONG      |                 |             |18AAA|            
V61000|67|12|43D RGR BN                    |436|XS|040|399|03|4|W|  |VS|C01|9TH DIV             |VINH LONG      |                 |             |18AAA|            
V61000|68|01|43D RGR BN                    |436|XS|040|399|03|4|W|  |VS|C01|9TH DIV             |VINH LONG      |                 |             |18AAA|            
V61000|68|02|43D RGR BN                    |440|WS|851|088|03|4|W|  |VS|C01|4TH RGR GP          |CAN THO        |                 |             |18AAA|            
V61000|68|03|43D RGR BN                    |436|XS|060|336|03|4|W|  |VS|C01|9TH DIV             |VINH LONG      |                 |             |18AAA|            
V61000|68|04|43D RGR BN                    |436|XS|060|336|03|4|W|  |VS|C01|9TH DIV             |VINH LONG      |                 |             |18AAA|            
V61000|68|05|43D RGR BN                    |436|XS|060|336|03|4|W|  |VS|C01|9TH DIV             |VINH LONG      |                 |             |18AAA|            
V61000|68|06|43D RGR BN                    |436|XS|060|336|03|4|W|  |VS|C01|9TH DIV             |VINH LONG      |                 |             |18AAA|            
V61000|68|07|43D RGR BN                    |436|XS|060|336|03|4|W|  |VS|C01|9TH DIV             |VINH LONG      |                 |             |18AAA|            
V61000|68|08|43D RGR BN                    |436|XS|060|336|03|4|W|  |VS|C01|9TH DIV             |VINH LONG      |                 |             |18AAA|            
V61000|68|09|43D RGR BN                    |436|XS|060|336|03|4|W|  |VS|C01|9TH DIV             |VINH LONG      |                 |             |18AAA|            
V61000|68|10|43D RGR BN                    |433|XS|472|441|02|4|W|  |VS|C01|4TH RGR GP          |MY THO         |                 |             |18AAA|            
V61000|68|11|43D RGR BN                    |433|XS|472|441|02|4|W|  |VS|C01|4TH RGR GP          |MY THO         |                 |             |18AAA|            
V61000|68|12|43D RGR BN                    |436|XS|053|303|03|4|W|  |VS|C01|9TH DIV             |VINH LONG      |                 |             |18AAA|            
V61000|69|01|43D RGR BN                    |442|WR|170|155|03|4|W|  |VS|C01|4TH RGR GP          |CA MAU         |                 |             |18AAA|            
V61000|69|02|43D RGR BN                    |436|XS|070|320|03|4|W|  |VS|C01|4TH RGR GP          |VINH LONG      |                 |             |18AAA|            
V61000|69|03|43D RGR BN                    |436|XS|070|320|03|4|W|  |VS|C01|4TH RGR GP          |VINH LONG      |                 |             |18AAA|            
V61000|69|04|43D RGR BN                    |436|XS|070|320|03|4|W|  |VS|C01|4TH RGR GP          |VINH LONG      |                 |             |18AAA|            
V61000|69|05|43D RGR BN                    |436|XS|070|320|03|4|W|  |VS|C01|4TH RGR GP          |VINH LONG      |                 |             |18AAA|            
V61000|69|06|43D RGR BN                    |436|XS|070|333|03|4|W|  |VS|C01|4TH RGR GP          |VINH LONG      |                 |             |18AAA|            
V61000|69|07|43D RGR BN                    |436|XS|070|333|03|4|W|  |VS|C01|4TH RGR GP          |VINH LONG      |                 |             |18AAA|            
V61000|69|08|43D RGR BN                    |212|BP|875|850|05|2|W|  |VS|C01|4TH RGR GP          |DUC MY TNG CTR |                 |             |18AAA|            
V61000|69|09|43D RGR BN                    |212|BP|875|850|05|2|W|  |VS|C01|4TH RGR GP          |DUC MY TNG CTR |                 |             |18AAA|            
V61000|69|10|43D RGR BN                    |438|WR|000|500|03|4|W|  |VS|C01|21ST DIV            |DONG HUNG      |                 |             |18AAA|            
V61000|69|11|43D RGR BN                    |438|WR|000|500|03|4|W|  |VS|C01|21ST DIV            |DONG HUNG      |                 |             |18AAA|            
V61000|69|12|43D RGR BN                    |439|WR|330|630|03|4|W|  |VS|C01|9TH DIV             |VINH LONG      |                 |             |18AAA|            
V61000|70|01|43D RGR BN                    |436|XS|330|630|03|4|W|  |VS|C01|9TH DIV             |VINH LONG      |                 |             |18AAA|            
V61000|70|02|43D RGR BN                    |436|XS|330|630|03|4|W|  |VS|C01|9TH DIV             |VINH LONG      |                 |             |18AAA|            
V61000|70|03|43D RGR BN                    |444|WS|030|640|02|4|W|  |VS|C01|44TH SPECIAL ZONE   |CHI LANG       |                 |             |18AAA|            
V61000|70|04|43D RGR BN                    |431|XS|020|910|02|4|W|  |VS|C01|9TH DIV             |MOC HOA        |                 |             |18AAA|            
V61000|70|05|43D RGR BN                    |444|WS|030|640|02|4|W|  |VS|C01|9TH DIV             |CHI LANG       |                 |             |18AAA|            
V61000|70|06|43D RGR BN                    |439|WR|518|811|03|4|W|  |VS|C01|9TH DIV             |VI THANH       |                 |             |18AAA|            
V61000|70|07|43D RGR BN                    |436|XS|050|330|03|4|W|  |VS|C01|MR 4                |CHAU THANH     |                 |             |18AAA|            
V61000|70|08|43D RGR BN                    |444|WS|030|790|02|4|W|  |VS|C01|44TH STZ            |THAT SON       |                 |             |18AAA|            
V61000|70|09|43D RGR BN                    |432|WS|830|540|02|4|W|  |VS|C01|44TH STZ            |CAO LANH       |                 |             |18AAA|            
V61000|70|10|43D RGR BN                    |438|VR|950|740|03|4|W|  |VS|C01|21ST DIV            |DONG HUNG      |                 |             |18AAA|            
V61000|70|11|43D RGR BN                    |439|WR|320|643|03|4|W|  |VS|C01|21ST DIV            |KIEN HUNG      |                 |             |18AAA|            
V61000|70|12|43D RGR BN                    |470|VS|712|840|00|4|W|  |VS|C01|21ST DIV            |               |                 |             |18AAA|            
V61000|71|01|43D RGR BN                    |438|VR|990|783|03|4|W|  |VS|C01|41ST RG GP          |KIEN AN        |                 |             |18AAA|            
V61000|71|02|43D RGR BN                    |442|VQ|990|680|03|4|W|  |VS|C01|41ST RNGR GP        |NAM CAN        |                 |             |18AAA|            
V61000|71|03|43D RGR BN                    |438|WR|147|747|03|4|W|  |VS|C01|41ST RGR GP         |KIEN AN        |                 |             |18AAA|            
V61000|71|04|43D RGR BN                    |431|XS|034|907|02|4|W|  |VS|C01|41ST RGR GP         |MOC HOA        |                 |             |18AAA|            
V61000|71|05|43D RGR BN                    |431|XS|034|907|02|4|W|  |VS|C01|41ST RGR GP         |MOC HOA        |                 |             |18AAA|            
V61000|71|06|43D RGR BN                    |436|XS|070|340|03|4|W|  |VS|C01|41ST RGR GP         |VINH LONG      |                 |             |18AAA|            
V61000|71|07|43D RGR BN                    |433|XS|167|534|02|4|W|  |VS|C01|41ST RGR GP         |CAI LAY        |                 |             |18AAA|            
V61000|71|08|43D RGR BN                    |442|VQ|955|906|03|4|W|  |VS|C01|41ST RGR GP         |CAI NUOC       |                 |             |18AAA|            
